noise_strength,eve_rate,qber_mean
0.2200,0.4200,0.192030
0.2200,0.4350,0.195078
0.2200,0.4500,0.193451
0.2200,0.4650,0.202511
0.2200,0.4800,0.205673
0.2200,0.4950,0.206245
0.2200,0.5100,0.207641
0.2200,0.5250,0.207751
0.2200,0.5400,0.212292
0.2200,0.5550,0.213356
0.2200,0.5700,0.229447
0.2200,0.5850,0.225642
0.2200,0.6000,0.228654
0.2300,0.0000,0.106729
0.2300,0.0150,0.115865
0.2300,0.0300,0.119694
0.2300,0.0450,0.122427
0.2300,0.0600,0.122792
0.2300,0.0750,0.130932
0.2300,0.0900,0.129844
0.2300,0.1050,0.140471
0.2300,0.1200,0.146255
0.2300,0.1350,0.144012
0.2300,0.1500,0.144880
0.2300,0.1650,0.143278
0.2300,0.1800,0.143628
0.2300,0.1950,0.156518
0.2300,0.2100,0.154424
0.2300,0.2250,0.155017
0.2300,0.2400,0.161672
0.2300,0.2550,0.156229
0.2300,0.2700,0.173111
0.2300,0.2850,0.189665
0.2300,0.3000,0.164917
0.2300,0.3150,0.185402
0.2300,0.3300,0.180043
0.2300,0.3450,0.187204
0.2300,0.3600,0.181624
0.2300,0.3750,0.184861
0.2300,0.3900,0.192874
0.2300,0.4050,0.196998
0.2300,0.4200,0.190782
0.2300,0.4350,0.198166
0.2300,0.4500,0.201504
0.2300,0.4650,0.199709
0.2300,0.4800,0.202653
0.2300,0.4950,0.208616
0.2300,0.5100,0.205005
0.2300,0.5250,0.209779
0.2300,0.5400,0.220815
0.2300,0.5550,0.230498
0.2300,0.5700,0.226845
0.2300,0.5850,0.222533
0.2300,0.6000,0.235986
0.2400,0.0000,0.116785
0.2400,0.0150,0.122293
0.2400,0.0300,0.122148
0.2400,0.0450,0.125812
0.2400,0.0600,0.130386
0.2400,0.0750,0.133425
0.2400,0.0900,0.141366
0.2400,0.1050,0.144210
0.2400,0.1200,0.148316
0.2400,0.1350,0.142932
0.2400,0.1500,0.152112
0.2400,0.1650,0.169252
0.2400,0.1800,0.152255
0.2400,0.1950,0.162023
0.2400,0.2100,0.160327
0.2400,0.2250,0.160528
0.2400,0.2400,0.167249
0.2400,0.2550,0.169232
0.2400,0.2700,0.175794
0.2400,0.2850,0.181219
0.2400,0.3000,0.178597
0.2400,0.3150,0.182910
0.2400,0.3300,0.187148
0.2400,0.3450,0.175879
0.2400,0.3600,0.184631
0.2400,0.3750,0.193511
0.2400,0.3900,0.186828
0.2400,0.4050,0.187071
0.2400,0.4200,0.200523
0.2400,0.4350,0.211726
0.2400,0.4500,0.197129
0.2400,0.4650,0.208210
0.2400,0.4800,0.213111
0.2400,0.4950,0.216014
0.2400,0.5100,0.204440
0.2400,0.5250,0.224399
0.2400,0.5400,0.233085
0.2400,0.5550,0.221308
0.2400,0.5700,0.226200
0.2400,0.5850,0.231889
0.2400,0.6000,0.236503
0.2500,0.0000,0.126659
0.2500,0.0150,0.128312
0.2500,0.0300,0.134823
0.2500,0.0450,0.128107
0.2500,0.0600,0.131813
0.2500,0.0750,0.138570
0.2500,0.0900,0.142750
0.2500,0.1050,0.146075
0.2500,0.1200,0.148116
0.2500,0.1350,0.157134
0.2500,0.1500,0.159821
0.2500,0.1650,0.157811
0.2500,0.1800,0.163982
0.2500,0.1950,0.161675
0.2500,0.2100,0.167139
0.2500,0.2250,0.175224
0.2500,0.2400,0.175459
0.2500,0.2550,0.176257
0.2500,0.2700,0.171638
0.2500,0.2850,0.178701
0.2500,0.3000,0.177872
0.2500,0.3150,0.183646
0.2500,0.3300,0.187394
0.2500,0.3450,0.184140
0.2500,0.3600,0.188086
0.2500,0.3750,0.198806
0.2500,0.3900,0.202620
0.2500,0.4050,0.202718
0.2500,0.4200,0.193648
0.2500,0.4350,0.204599
0.2500,0.4500,0.213669
0.2500,0.4650,0.213813
0.2500,0.4800,0.205607
0.2500,0.4950,0.216765
0.2500,0.5100,0.221785
0.2500,0.5250,0.223376
0.2500,0.5400,0.224176
0.2500,0.5550,0.224270
0.2500,0.5700,0.243016
0.2500,0.5850,0.230552
0.2500,0.6000,0.250098
0.2600,0.0000,0.131254
0.2600,0.0150,0.130202
0.2600,0.0300,0.135526
0.2600,0.0450,0.135620
0.2600,0.0600,0.147099
0.2600,0.0750,0.150130
0.2600,0.0900,0.148116
0.2600,0.1050,0.151027
0.2600,0.1200,0.160537
0.2600,0.1350,0.149999
0.2600,0.1500,0.154437
0.2600,0.1650,0.157566
0.2600,0.1800,0.159065
0.2600,0.1950,0.156420
0.2600,0.2100,0.161311
0.2600,0.2250,0.170335
0.2600,0.2400,0.180413
0.2600,0.2550,0.183391
0.2600,0.2700,0.180614
0.2600,0.2850,0.190171
0.2600,0.3000,0.192106
0.2600,0.3150,0.191425
0.2600,0.3300,0.187131
0.2600,0.3450,0.191533
0.2600,0.3600,0.202820
0.2600,0.3750,0.195939
0.2600,0.3900,0.197803
0.2600,0.4050,0.205281
0.2600,0.4200,0.217079
0.2600,0.4350,0.202139
0.2600,0.4500,0.216535
0.2600,0.4650,0.213211
0.2600,0.4800,0.225902
0.2600,0.4950,0.219970
0.2600,0.5100,0.223233
0.2600,0.5250,0.230632
0.2600,0.5400,0.236675
0.2600,0.5550,0.225123
0.2600,0.5700,0.232703
0.2600,0.5850,0.236858
0.2600,0.6000,0.231716
0.2700,0.0000,0.130605
0.2700,0.0150,0.141177
0.2700,0.0300,0.143937
0.2700,0.0450,0.147330
0.2700,0.0600,0.143064
0.2700,0.0750,0.142418
0.2700,0.0900,0.151071
0.2700,0.1050,0.161357
0.2700,0.1200,0.161429
0.2700,0.1350,0.156866
0.2700,0.1500,0.164198
0.2700,0.1650,0.167512
0.2700,0.1800,0.168984
0.2700,0.1950,0.171927
0.2700,0.2100,0.179462
0.2700,0.2250,0.183188
0.2700,0.2400,0.182101
0.2700,0.2550,0.185137
0.2700,0.2700,0.177080
0.2700,0.2850,0.176203
0.2700,0.3000,0.188712
0.2700,0.3150,0.194537
0.2700,0.3300,0.192762
0.2700,0.3450,0.190472
0.2700,0.3600,0.198734
0.2700,0.3750,0.209032
0.2700,0.3900,0.205306
0.2700,0.4050,0.201036
0.2700,0.4200,0.214216
0.2700,0.4350,0.213097
0.2700,0.4500,0.213106
0.2700,0.4650,0.216231
0.2700,0.4800,0.220314
0.2700,0.4950,0.221873
0.2700,0.5100,0.225157
0.2700,0.5250,0.223565
0.2700,0.5400,0.230868
0.2700,0.5550,0.237901
0.2700,0.5700,0.237551
0.2700,0.5850,0.239847
0.2700,0.6000,0.243423
0.2800,0.0000,0.145190
0.2800,0.0150,0.136928
0.2800,0.0300,0.149126
0.2800,0.0450,0.148455
0.2800,0.0600,0.148776
0.2800,0.0750,0.152917
0.2800,0.0900,0.153733
0.2800,0.1050,0.163005
0.2800,0.1200,0.155191
0.2800,0.1350,0.155898
0.2800,0.1500,0.163709
0.2800,0.1650,0.166275
0.2800,0.1800,0.175665
0.2800,0.1950,0.174983
0.2800,0.2100,0.175919
0.2800,0.2250,0.184006
0.2800,0.2400,0.188062
0.2800,0.2550,0.180617
0.2800,0.2700,0.180717
0.2800,0.2850,0.181703
0.2800,0.3000,0.198475
0.2800,0.3150,0.192598
0.2800,0.3300,0.186017
0.2800,0.3450,0.201787
0.2800,0.3600,0.193114
0.2800,0.3750,0.205810
0.2800,0.3900,0.205510
0.2800,0.4050,0.204402
0.2800,0.4200,0.222016
0.2800,0.4350,0.219769
0.2800,0.4500,0.222003
0.2800,0.4650,0.218937
0.2800,0.4800,0.226147
0.2800,0.4950,0.224218
0.2800,0.5100,0.228889
0.2800,0.5250,0.237397
0.2800,0.5400,0.236314
0.2800,0.5550,0.234907
0.2800,0.5700,0.244098
0.2800,0.5850,0.247321
0.2800,0.6000,0.238699
0.2900,0.0000,0.140073
0.2900,0.0150,0.148033
0.2900,0.0300,0.151372
0.2900,0.0450,0.146609
0.2900,0.0600,0.145667
0.2900,0.0750,0.166398
0.2900,0.0900,0.164616
0.2900,0.1050,0.160120
0.2900,0.1200,0.165958
0.2900,0.1350,0.172548
0.2900,0.1500,0.167144
0.2900,0.1650,0.176570
0.2900,0.1800,0.161628
0.2900,0.1950,0.185515
0.2900,0.2100,0.185499
0.2900,0.2250,0.186857
0.2900,0.2400,0.180705
0.2900,0.2550,0.190009
0.2900,0.2700,0.197676
0.2900,0.2850,0.194574
0.2900,0.3000,0.201029
0.2900,0.3150,0.197509
0.2900,0.3300,0.197899
0.2900,0.3450,0.202226
0.2900,0.3600,0.204338
0.2900,0.3750,0.208466
0.2900,0.3900,0.215439
0.2900,0.4050,0.218454
0.2900,0.4200,0.214939
0.2900,0.4350,0.229400
0.2900,0.4500,0.228362
0.2900,0.4650,0.224262
0.2900,0.4800,0.222769
0.2900,0.4950,0.224625
0.2900,0.5100,0.241964
0.2900,0.5250,0.236767
0.2900,0.5400,0.243816
0.2900,0.5550,0.233908
0.2900,0.5700,0.259265
0.2900,0.5850,0.248875
0.2900,0.6000,0.253768
0.3000,0.0000,0.155086
0.3000,0.0150,0.148067
0.3000,0.0300,0.149071
0.3000,0.0450,0.161062
0.3000,0.0600,0.162554
0.3000,0.0750,0.166678
0.3000,0.0900,0.164526
0.3000,0.1050,0.165787
0.3000,0.1200,0.175429
0.3000,0.1350,0.178862
0.3000,0.1500,0.174182
0.3000,0.1650,0.191963
0.3000,0.1800,0.171241
0.3000,0.1950,0.185799
0.3000,0.2100,0.181459
0.3000,0.2250,0.188754
0.3000,0.2400,0.194740
0.3000,0.2550,0.193557
0.3000,0.2700,0.195587
0.3000,0.2850,0.188159
0.3000,0.3000,0.207989
0.3000,0.3150,0.198063
0.3000,0.3300,0.212525
0.3000,0.3450,0.207844
0.3000,0.3600,0.208478
0.3000,0.3750,0.209023
0.3000,0.3900,0.224747
0.3000,0.4050,0.223348
0.3000,0.4200,0.226419
0.3000,0.4350,0.228354
0.3000,0.4500,0.229556
0.3000,0.4650,0.221297
0.3000,0.4800,0.228500
0.3000,0.4950,0.242376
0.3000,0.5100,0.244868
0.3000,0.5250,0.241885
0.3000,0.5400,0.247367
0.3000,0.5550,0.241300
0.3000,0.5700,0.249606
0.3000,0.5850,0.251693
0.3000,0.6000,0.247730
