noise_strength,eve_rate,qber_mean
0.1100,0.2100,0.184716
0.1100,0.2175,0.186441
0.1100,0.2250,0.185967
0.1100,0.2325,0.192950
0.1100,0.2400,0.211305
0.1100,0.2475,0.199831
0.1100,0.2550,0.203053
0.1100,0.2625,0.207028
0.1100,0.2700,0.200297
0.1100,0.2775,0.205388
0.1100,0.2850,0.204590
0.1100,0.2925,0.210658
0.1100,0.3000,0.223699
0.1150,0.0000,0.102786
0.1150,0.0075,0.103562
0.1150,0.0150,0.110016
0.1150,0.0225,0.118765
0.1150,0.0300,0.109932
0.1150,0.0375,0.117457
0.1150,0.0450,0.113365
0.1150,0.0525,0.118440
0.1150,0.0600,0.126103
0.1150,0.0675,0.133105
0.1150,0.0750,0.129050
0.1150,0.0825,0.135510
0.1150,0.0900,0.141366
0.1150,0.0975,0.129481
0.1150,0.1050,0.141286
0.1150,0.1125,0.147686
0.1150,0.1200,0.139222
0.1150,0.1275,0.165242
0.1150,0.1350,0.161671
0.1150,0.1425,0.167214
0.1150,0.1500,0.163349
0.1150,0.1575,0.166151
0.1150,0.1650,0.171496
0.1150,0.1725,0.189081
0.1150,0.1800,0.185528
0.1150,0.1875,0.180927
0.1150,0.1950,0.192390
0.1150,0.2025,0.177126
0.1150,0.2100,0.194937
0.1150,0.2175,0.187890
0.1150,0.2250,0.190143
0.1150,0.2325,0.204757
0.1150,0.2400,0.191593
0.1150,0.2475,0.210450
0.1150,0.2550,0.198904
0.1150,0.2625,0.194896
0.1150,0.2700,0.208528
0.1150,0.2775,0.208881
0.1150,0.2850,0.217226
0.1150,0.2925,0.227899
0.1150,0.3000,0.219512
0.1200,0.0000,0.102867
0.1200,0.0075,0.109191
0.1200,0.0150,0.116740
0.1200,0.0225,0.114224
0.1200,0.0300,0.113629
0.1200,0.0375,0.128620
0.1200,0.0450,0.131903
0.1200,0.0525,0.131527
0.1200,0.0600,0.123082
0.1200,0.0675,0.135659
0.1200,0.0750,0.146842
0.1200,0.0825,0.140709
0.1200,0.0900,0.134716
0.1200,0.0975,0.148200
0.1200,0.1050,0.146083
0.1200,0.1125,0.151482
0.1200,0.1200,0.151419
0.1200,0.1275,0.147658
0.1200,0.1350,0.162481
0.1200,0.1425,0.158092
0.1200,0.1500,0.158326
0.1200,0.1575,0.176158
0.1200,0.1650,0.162576
0.1200,0.1725,0.173399
0.1200,0.1800,0.185154
0.1200,0.1875,0.184817
0.1200,0.1950,0.184093
0.1200,0.2025,0.193354
0.1200,0.2100,0.168221
0.1200,0.2175,0.198698
0.1200,0.2250,0.191895
0.1200,0.2325,0.201241
0.1200,0.2400,0.200647
0.1200,0.2475,0.204921
0.1200,0.2550,0.202815
0.1200,0.2625,0.215899
0.1200,0.2700,0.206373
0.1200,0.2775,0.210428
0.1200,0.2850,0.219529
0.1200,0.2925,0.233782
0.1200,0.3000,0.224534
0.1250,0.0000,0.108699
0.1250,0.0075,0.111280
0.1250,0.0150,0.119815
0.1250,0.0225,0.119210
0.1250,0.0300,0.120939
0.1250,0.0375,0.127560
0.1250,0.0450,0.134778
0.1250,0.0525,0.130164
0.1250,0.0600,0.133200
0.1250,0.0675,0.135169
0.1250,0.0750,0.133824
0.1250,0.0825,0.142042
0.1250,0.0900,0.140198
0.1250,0.0975,0.155487
0.1250,0.1050,0.152319
0.1250,0.1125,0.146395
0.1250,0.1200,0.153078
0.1250,0.1275,0.158827
0.1250,0.1350,0.152740
0.1250,0.1425,0.169508
0.1250,0.1500,0.167471
0.1250,0.1575,0.171405
0.1250,0.1650,0.174887
0.1250,0.1725,0.158995
0.1250,0.1800,0.172231
0.1250,0.1875,0.187861
0.1250,0.1950,0.194675
0.1250,0.2025,0.189521
0.1250,0.2100,0.183456
0.1250,0.2175,0.205171
0.1250,0.2250,0.197332
0.1250,0.2325,0.197789
0.1250,0.2400,0.205866
0.1250,0.2475,0.196736
0.1250,0.2550,0.206268
0.1250,0.2625,0.208141
0.1250,0.2700,0.225561
0.1250,0.2775,0.219319
0.1250,0.2850,0.225697
0.1250,0.2925,0.222544
0.1250,0.3000,0.228377
0.1300,0.0000,0.124738
0.1300,0.0075,0.110763
0.1300,0.0150,0.131852
0.1300,0.0225,0.120012
0.1300,0.0300,0.127489
0.1300,0.0375,0.126295
0.1300,0.0450,0.137371
0.1300,0.0525,0.134311
0.1300,0.0600,0.136110
0.1300,0.0675,0.144808
0.1300,0.0750,0.139307
0.1300,0.0825,0.142396
0.1300,0.0900,0.155450
0.1300,0.0975,0.143897
0.1300,0.1050,0.161811
0.1300,0.1125,0.166640
0.1300,0.1200,0.166501
0.1300,0.1275,0.169397
0.1300,0.1350,0.164071
0.1300,0.1425,0.164422
0.1300,0.1500,0.163088
0.1300,0.1575,0.165832
0.1300,0.1650,0.171000
0.1300,0.1725,0.174994
0.1300,0.1800,0.187332
0.1300,0.1875,0.173214
0.1300,0.1950,0.191791
0.1300,0.2025,0.204377
0.1300,0.2100,0.197590
0.1300,0.2175,0.187550
0.1300,0.2250,0.197251
0.1300,0.2325,0.200008
0.1300,0.2400,0.195658
0.1300,0.2475,0.204125
0.1300,0.2550,0.213889
0.1300,0.2625,0.216650
0.1300,0.2700,0.230289
0.1300,0.2775,0.215440
0.1300,0.2850,0.220399
0.1300,0.2925,0.217822
0.1300,0.3000,0.228412
0.1350,0.0000,0.117413
0.1350,0.0075,0.118128
0.1350,0.0150,0.127713
0.1350,0.0225,0.132156
0.1350,0.0300,0.128415
0.1350,0.0375,0.128868
0.1350,0.0450,0.133068
0.1350,0.0525,0.144789
0.1350,0.0600,0.132585
0.1350,0.0675,0.142445
0.1350,0.0750,0.162622
0.1350,0.0825,0.156088
0.1350,0.0900,0.140731
0.1350,0.0975,0.143629
0.1350,0.1050,0.160646
0.1350,0.1125,0.166566
0.1350,0.1200,0.178041
0.1350,0.1275,0.167061
0.1350,0.1350,0.177886
0.1350,0.1425,0.183069
0.1350,0.1500,0.191220
0.1350,0.1575,0.173257
0.1350,0.1650,0.178257
0.1350,0.1725,0.192886
0.1350,0.1800,0.186771
0.1350,0.1875,0.182977
0.1350,0.1950,0.187202
0.1350,0.2025,0.195380
0.1350,0.2100,0.179528
0.1350,0.2175,0.203451
0.1350,0.2250,0.201095
0.1350,0.2325,0.191887
0.1350,0.2400,0.212913
0.1350,0.2475,0.208375
0.1350,0.2550,0.221129
0.1350,0.2625,0.210926
0.1350,0.2700,0.234409
0.1350,0.2775,0.237040
0.1350,0.2850,0.224356
0.1350,0.2925,0.218801
0.1350,0.3000,0.233639
0.1400,0.0000,0.123594
0.1400,0.0075,0.127295
0.1400,0.0150,0.137313
0.1400,0.0225,0.128633
0.1400,0.0300,0.127816
0.1400,0.0375,0.133845
0.1400,0.0450,0.132963
0.1400,0.0525,0.147111
0.1400,0.0600,0.134906
0.1400,0.0675,0.152466
0.1400,0.0750,0.162469
0.1400,0.0825,0.155550
0.1400,0.0900,0.171144
0.1400,0.0975,0.170469
0.1400,0.1050,0.178405
0.1400,0.1125,0.169790
0.1400,0.1200,0.160764
0.1400,0.1275,0.165817
0.1400,0.1350,0.175847
0.1400,0.1425,0.172429
0.1400,0.1500,0.168553
0.1400,0.1575,0.170889
0.1400,0.1650,0.182802
0.1400,0.1725,0.184861
0.1400,0.1800,0.195663
0.1400,0.1875,0.201234
0.1400,0.1950,0.203257
0.1400,0.2025,0.204651
0.1400,0.2100,0.219103
0.1400,0.2175,0.212557
0.1400,0.2250,0.214571
0.1400,0.2325,0.213858
0.1400,0.2400,0.214974
0.1400,0.2475,0.221649
0.1400,0.2550,0.217900
0.1400,0.2625,0.224245
0.1400,0.2700,0.219967
0.1400,0.2775,0.239916
0.1400,0.2850,0.215720
0.1400,0.2925,0.229523
0.1400,0.3000,0.236350
0.1450,0.0000,0.119189
0.1450,0.0075,0.134769
0.1450,0.0150,0.137507
0.1450,0.0225,0.141251
0.1450,0.0300,0.127614
0.1450,0.0375,0.147684
0.1450,0.0450,0.143866
0.1450,0.0525,0.147683
0.1450,0.0600,0.151676
0.1450,0.0675,0.148430
0.1450,0.0750,0.147446
0.1450,0.0825,0.155272
0.1450,0.0900,0.166627
0.1450,0.0975,0.167685
0.1450,0.1050,0.170715
0.1450,0.1125,0.168239
0.1450,0.1200,0.165610
0.1450,0.1275,0.185491
0.1450,0.1350,0.183875
0.1450,0.1425,0.175772
0.1450,0.1500,0.197113
0.1450,0.1575,0.189114
0.1450,0.1650,0.185193
0.1450,0.1725,0.180456
0.1450,0.1800,0.205959
0.1450,0.1875,0.191423
0.1450,0.1950,0.208446
0.1450,0.2025,0.195168
0.1450,0.2100,0.204309
0.1450,0.2175,0.225078
0.1450,0.2250,0.213647
0.1450,0.2325,0.214356
0.1450,0.2400,0.219785
0.1450,0.2475,0.218474
0.1450,0.2550,0.220831
0.1450,0.2625,0.238687
0.1450,0.2700,0.234865
0.1450,0.2775,0.234511
0.1450,0.2850,0.232205
0.1450,0.2925,0.243920
0.1450,0.3000,0.224688
0.1500,0.0000,0.124734
0.1500,0.0075,0.138275
0.1500,0.0150,0.140183
0.1500,0.0225,0.140136
0.1500,0.0300,0.137506
0.1500,0.0375,0.145248
0.1500,0.0450,0.155378
0.1500,0.0525,0.166513
0.1500,0.0600,0.140073
0.1500,0.0675,0.157910
0.1500,0.0750,0.154611
0.1500,0.0825,0.151497
0.1500,0.0900,0.158127
0.1500,0.0975,0.160630
0.1500,0.1050,0.165396
0.1500,0.1125,0.182599
0.1500,0.1200,0.186080
0.1500,0.1275,0.177785
0.1500,0.1350,0.194197
0.1500,0.1425,0.192972
0.1500,0.1500,0.192876
0.1500,0.1575,0.190805
0.1500,0.1650,0.196613
0.1500,0.1725,0.202684
0.1500,0.1800,0.204413
0.1500,0.1875,0.218644
0.1500,0.1950,0.216707
0.1500,0.2025,0.218815
0.1500,0.2100,0.209217
0.1500,0.2175,0.215190
0.1500,0.2250,0.210705
0.1500,0.2325,0.210847
0.1500,0.2400,0.216639
0.1500,0.2475,0.224078
0.1500,0.2550,0.226865
0.1500,0.2625,0.227257
0.1500,0.2700,0.231019
0.1500,0.2775,0.238344
0.1500,0.2850,0.229852
0.1500,0.2925,0.237401
0.1500,0.3000,0.239778
